PlateName	Plate	Well	Content	compoundID_384	compoundID	mol.weight.Structure	Name	SecName	Class	Enzyme	Action	Selectivity	Description	GeneID	Selectivity_updated
P2	2	D16	sample	79451	79451	110,11352	Hydroquinone	1,4-Benzenediol	Leukotriene	Enzyme	Inhibitor	Arachidonate 12-Lipoxygenase	Arachidonate 12-Lipoxygenase inhibitor	79451	Arachidonate 12-Lipoxygenase
P2	2	D17	sample	79372	79372	804,90234	Formoterol	(R*,R*)-N-[2-hydroxy-5-[1-hydroxy-2-[[2-(4-methoxyphenyl)-1-methylethyl]amino]ethyl]phenyl]formamide	Adrenoceptor		Agonist	beta2	beta2-Adrenoceptor agonist	79372	adrenoceptor
P2	2	D18	sample	79452	79452	574,35758	Hemicholinium-3		Cholinergic		Blocker	Uptake	Potent and selective choline uptake blocker	79452	Cholinergic
P2	2	D19	sample	79373	79373	494,01371	Glybenclamide	Glyburide	K+ Channel		Blocker	ATP-dependent	Antidiabetic agent which blocks pancreatic ATP-dependent K+ channels resulting in an increase in intracellular Ca2+ and consequent insulin secretion	79373	K+ channel
P2	2	D20	sample	79453	79453	367,89802	Sematilide monohydrochloride monohydrate	N-[2-(Diethylamino)ethyl]-4'-[(methylsulfonyl)amino]benzamide monohydrochloride monohydrate	K+ Channel Modulator		Blocker	Kir	Sematilide monohydrochloride monohydrate is a class III antiarrhythmic; selective delayed rectifier K+ current (IKr) channel blocker.	79453	K+-channel
P2	2	D21	sample	79374	79374	361,82855	Bezafibrate	2-[4-[2-(4-Chlorobenzamido)ethyl]phenoxy]-2-methylpropanoic acid	Transcription		Agonist	PPAR	Bezafibrate is a peroxisome proliferator-activated receptor agonist for PPAR-alpha PPAR-delta and PPAR-gamma Lipoprotein lipase (LPL) activator.	79374	PPAR
P2	2	D22	sample	79454	79454	313,80837	HA-100	1-(5-Isoquinolinesulfonyl)piperazine hydrochloride	Phosphorylation	Enzyme	Inhibitor	PKA / PKC / MLCK	Inhibitor of protein kinase A (PKA), protein kinase C (PKC) and myosin light chain kinase (MLCK)	79454	PKA
P2	2	D23	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P2	2	D24	sample	ctrl_Wortmannin	80122									ctrl Wortmannin	PI3K
P2	2	E01	sample	ctrl_DAPT										ctrl DAPT	WNT
P2	2	E02	sample	ctrl_Paclitaxel	80075									ctrl Paclitaxel	Tubulin
P2	2	E03	sample	79215	79215	348,36152	(S)-(+)-Camptothecin		Apoptosis	Enzyme	Inhibitor	TopoI	DNA topoisomerase I inhibitor	79215	Topo I
P2	2	E04	sample	79295	79295	501,32409	Demeclocycline hydrochloride	7-chloro-6-demethyltetracycline hydrochloride	Antibiotic			Protein synthesis	Tetracycline antibiotic; interferes with protein synthesis	79295	Protein synthesis
P2	2	E05	sample	79216	79216	207,74594	2-Cyclooctyl-2-hydroxyethylamine hydrochloride	CONH hydrochloride	Neurotransmission	Enzyme	Inhibitor	PNMT	Inhibitor of phenylethanolamine N-methyltransferase (PNMT)	79216	PNMT
P2	2	E06	sample	79296	79296	492,53341	Cilnidipine	1,4-Dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylic acid 2-methoxyethyl (2E)-3-phenyl-2-propenyl ester	Ca2+ Channels		Blocker	L-type	Slow-acting Ca2+ channel blocker; antihypertensive; vasodilator. Does not inhibit PKC.	79296	Ca2+-channel
P2	2	E07	sample	79217	79217	248,11637	1-(m-Chlorophenyl)-biguanide hydrochloride	m-CPBG hydrochloride	Serotonin		Agonist	5-HT3	5-HT3 serotonergic receptor agonist	79217	serotonin receptor
P2	2	E08	sample	79297	79297	252,23154	3-deazaadenosine	4-Amino-1-(beta-D-ribofuranosyl)-1H-imidazo(4,5)-pyridine	Immune System		Inhibitor		Antiviral	79297	Antiviral
P2	2	E09	sample	79218	79218	228,72394	Tocainide hydrochloride	2-Amino-N-(2,6-dimethylphenyl)propanamide hydrochloride	Na+ Channel		Blocker		Sodium channel blocker. Class IB antiarrhythmic.	79218	Na+-channel
P2	2	E10	sample	79298	79298	336,24143	Dantrolene sodium	1-([5-(p-Nitrophenyl)furfurylidene]amino)hydantoin	Intracellular Calcium		Inhibitor	Release	Inhibits intracellular Ca2+ release from the sarcoplasmic reticulum; muscle relaxant.	79298	Calcium release
P2	2	E11	sample	79219	79219	252,14428	DNQX	6,7-Dinitroquinoxaline-2,3-dione	Glutamate		Antagonist	Kainate/quisqualate	Potent, competitive kainate/quisqualate glutamate receptor antagonist	79219	AMPA
P2	2	E12	sample	79299	79299	317,8186	R(-)-Apocodeine hydrochloride	R(-)-10-Methoxy-11-hydroxyaporphine hydrochloride	Dopamine		Agonist		Dopamine receptor agonist; apomorphine metabolite	79299	dopamine receptor
P2	2	E13	sample	79220	79220	379,43794	Droperidol	1-[1-[3-(p-Fluorobenzoyl)propyl]-1,2,3,6-tetrahydro-4-pyridyl]-2-benzimidazolinone	Dopamine		Antagonist	D1/D2	D1, D2 dopamine receptor antagonist	79220	dopamine receptor
P2	2	E14	sample	79300	79300	311,29971	Icilin	AG-3-5; 1-(2-Hydroxyphenyl)-4-(3-nitrophenyl)-1,2,3,6-tetrahydropyrimidin-2-one	Neurotransmission		Agonist	CMR1	Potent agonist at the CMR1 cold- and menthol-sensitive receptor.	79300	CMR1
P2	2	E15	sample	79221	79221	406,48582	Carvedilol	1-(9H-Carbazol-4-yloxy)-3-[[2-(2-methoxyphenoxy)ethyl]amino]-2-propanol	Adrenoceptor		Blocker	alpha1/beta	Antihypertensive; cardioprotective	79221	adrenoceptor
P2	2	E16	sample	79301	79301	425,92188	Domperidone		Dopamine		Antagonist	D2	Peripheral dopamine receptor antagonist that does not cross the blood-brain barrier; anti-emetic	79301	dopamine receptor
P2	2	E17	sample	79222	79222	388,46771	Doxylamine succinate		Histamine		Antagonist	H1	H1 Histamine receptor antagonist	79222	Histamine receptor
P2	2	E18	sample	79302	79302	218,2168	3,7-Dimethyl-1-propargylxanthine	DMPX	Adenosine		Antagonist	A2	A2 adenosine receptor antagonist.	79302	adenosine receptor
P2	2	E19	sample	79223	79223	248,3277	S(-)-Pindolol		Adrenergic		Antagonist	beta	Beta adrenergic receptor antagonist; vasodilator. Non-selective 5-HT1 serotonin receptor ligand.	79223	adrenoceptor
P2	2	E20	sample	79303	79303	218,63251	DL-alpha-Difluoromethylornithine hydrochloride	DFMO hydrochloride	Angiogenesis	Enzyme	Inhibitor	ODC	Selective irreversible ornithine decarboxylase (ODC) inhibitor.	79303	ODC
P2	2	E21	sample	79224	79224	113,16067	5,5-Dimethyl-1-pyrroline-N-oxide	DMPO	Cell Stress	Enzyme	Inhibitor	Antioxidant	Neuroprotective agent	79224	Antioxidant
P2	2	E22	sample	79304	79304	523,74021	ET-18-OCH3	3,5,9-Trioxa-4-phosphaheptacosan-1-aminium	Lipid	Enzyme	Inhibitor	PIPLC	Phosphoinositide-specific Phospholipase C (PI-PLC) inhibitor	79304	PIPLC
P2	2	E23	sample	ctrl_Y27	79207									ctrl Y27	ROCK
P2	2	E24	sample	ctrl_Wortmannin	80122									ctrl Wortmannin	PI3K
P2	2	F01	sample	ctrl_DAPT										ctrl DAPT	WNT
P2	2	F02	sample	ctrl_Paclitaxel	80075									ctrl Paclitaxel	Tubulin
P2	2	F03	sample	79375	79375	285,77902	Epinastine hydrochloride	9,13b-Dihydro-1H-dibenz[cf]imidazo[1,5-a]azepine hydrochloride	Histamine		Antagonist	H1	Non-sedating H1 histamine receptor antagonist.	79375	Histamine receptor
P2	2	F04	sample	79455	79455	267,08072	(+-)-AMPA hydrobromide	(+-)-alpha-Amino-3-hydroxy-5-methylisoxazole-4-propionic acid hydrobromide	Glutamate		Agonist	AMPA/kainate	Potent excitatory amino acid that interacts selectively with central AMPA/kainate glutamate receptors	79455	AMPA
P2	2	F05	sample	79376	79376	333,29768	(-)-Epinephrine bitartrate	Adrenaline bitartrate	Adrenoceptor		Agonist		Endogenous hormone and neurotransmitter	79376	neurotransmitter
P2	2	F06	sample	79456	79456	171,24134	Gabapentin	1-(Aminomethyl)-cyclohexaneacetic acid	Anticonvulsant				Anticonvulsant that may modulate certain types of Ca2+ channel currents; analgesic	79456	Ca2+-channel
P2	2	F07	sample	79377	79377	272,39078	beta-Estradiol	Dihydrofolliculin	Hormone			Estrogen	Major estrogen sectreted by premenopausal ovary	79377	Estrogen
P2	2	F08	sample	79457	79457	375,87436	Haloperidol		Dopamine		Antagonist	D2/D1	Dopamine receptor antagonist; antipsychotic	79457	dopamine receptor
P2	2	F09	sample	79378	79378	313,83328	erythro-9-(2-Hydroxy-3-nonyl)adenine hydrochloride	EHNA hydrochloride	Adenosine	Enzyme	Inhibitor	Adenosine deaminase	Potent adenosine deaminase inhibitor	79378	Adenosine deaminase
P2	2	F10	sample	79458	79458	330,34341	Hydroxytacrine maleate	HP-029	Cholinergic	Enzyme	Inhibitor	Cholinesterase	Cholinesterase inhibitor	79458	Cholinesterase
P2	2	F11	sample	79379	79379	285,2276	AS 604850	5-(2,2-Difluoro-benzo[1,3]dioxol-5-ylmethylene)-thiazolidine-2,4-dione	Phosphorylation	Enzyme	Inhibitor	PI3Kgamma	selective PI3Kgamma inhibitor	79379	PI3K
P2	2	F12	sample	79459	79459	206,268	1-(4-Hydroxybenzyl)imidazole-2-thiol		Dopamine	Enzyme	Inhibitor	Dopamine beta-hydroxylase	Dopamine beta-hydroxylase inhibitor	79459	Dopamine beta-hydroxylase
P2	2	F13	sample	79380	79380	303,29553	Flumazenil	Ro 15-1788	Benzodiazepine		Antagonist		Benzodiazepine receptor antagonist	79380	NA
P2	2	F14	sample	79460	79460	189,64334	Dopamine hydrochloride	3-Hydroxytyramine hydrochloride	Dopamine		Agonist		Endogenous neurotransmitter	79460	neurotransmitter
P2	2	F15	sample	79381	79381	506,55724	FSCPX	8-Cyclopentyl-N3-[3-(4-(fluorosulfonyl)benzoyloxy)propyl]-N1-propylxanthine	Adenosine		Antagonist	A1	Irreversible A1 adenosine receptor antagonist	79381	adenosine receptor
P2	2	F16	sample	79461	79461	243,28903	BU99006	2-(Imidazolin-2-yl)-5-isothiocyanatobenzofuran	Imidazoline		Ligand	I2	Irreversible I2 imidazoline binding site ligand.	79461	imidazoline
P2	2	F17	sample	79382	79382	384,26243	Felodipine	Plendil	Ca2+ Channel		Blocker	L-type	L-type calcium channel blocker	79382	Ca2+-channel
P2	2	F18	sample	79462	79462	545,59462	BNTX maleate salt hydrate	7(E)-Benzylidenenaltrexone maleate salt hydrate, BNTX-7 maleate salt hydrate, Morphinan-6-one,17-(cyclopropylmethyl)-4,5-epoxy-3,14-dihydroxy-7-(phenylmethylene)-,(5a,7E)- maleate salt hydrate	Opiods		Antagonist	d1	BNTX is a selective d1 non peptide opioid receptor antagonist. BNTX is used as a tool for the study of various function of opioid receptors including alcohol and drug dependence	79462	dopamine receptor
P2	2	F19	sample	79383	79383	395,47072	GW2974	N4-(1-Benzyl-1H-indazol-5-yl)-N6,N6-dimethyl-pyrido[3,4-d]pyrimidine4-4,6-diamine	Phosphorylation	Enzyme	Inhibitor	EGFR / ErbB-2	Dual EGFR and ErbB-2 receptor tyrosine kinase inhibitor	79383	EGFR
P2	2	F20	sample	79463	79463	322,25708	ATPO	(R,S)-2-Amino-3-[5-tert-butyl-3-(phosphonomethoxy)-4-isoxazolyl]propionic acid	Glutamate		antagonist	AMPA	Competitive antagonist at GluR1-4 (AMPA-preferring) receptors	79463	AMPA
P2	2	F21	sample	79384	79384	520,94891	GW5074	3-(3, 5-Dibromo-4-hydroxybenzylidine-5-iodo-1,3-dihydro-indol-2-one)	Phosphorylation	Enzyme	Inhibitor	Raf1 kinase	cRaf1 kinase inhibitor	79384	RAF1
P2	2	F22	sample	79464	79464	412,371	Ipratropium bromide	Atropine isopropyl bromide	Cholinergic		Antagonist	Muscarinic	Muscarinic acetylcholine receptor antagonist; bronchodilator	79464	acetylcholine receptor
P2	2	F23	sample	ctrl_Y27	79207									ctrl Y27	ROCK
P2	2	F24	sample	ctrl_Wortmannin	80122									ctrl Wortmannin	PI3K
P2	2	G01	sample	ctrl_LY	79584									ctrl LY	PI3K
P2	2	G02	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P2	2	G03	sample	79225	79225	476,79224	CK2 Inhibitor 2	DMAT; 2-Dimethylamino-4,5,6,7-tetrabromo-1H-benzimidazole	Phosphorylation	Enzyme	Inhibitor	CK2	High affinity, selective, ATP-competitive casein kinase 2 (CK2) inhibitor.	79225	CaseinKinase
P2	2	G04	sample	79305	79305	393,35351	Diethylenetriaminepentaacetic acid	Pentetic acid; DTPA	Biochemistry	Enzyme	Inhibitor	Zn2+-dependent protease	Zinc-dependent proteases carboxypeptidase A and aminopeptidase N inhibitor; chelating agent	79305	Zn2+-dependent protease
P2	2	G05	sample	79226	79226	319,31984	5-Carboxamidotryptamine maleate	5-CT; AH-21467	Serotonin		Agonist	5-HT7	5-HT7 Serotonin receptor agonist	79226	serotonin receptor
P2	2	G06	sample	79306	79306	345,95727	Dicyclomine hydrochloride	2-(Diethylamino)ethyl 1-cyclohexylcyclohexane-1-carboxylate hydrochloride	Cholinergic		Antagonist	Muscarinic	Competitive muscarinic acetylcholine receptor antagonist	79306	acetylcholine receptor
P2	2	G07	sample	79227	79227	629,55847	2-Chloroadenosine triphosphate tetrasodium	2-Chloro-ATP tetrasodium	P2 Receptor		Agonist	P2Y	P2Y receptor agonist	79227	P2 receptor
P2	2	G08	sample	79307	79307	546,34363	Cytidine 5'-diphosphocholine sodium salt hydrate	Citicholine sodium	Lipid Signaling	Enzyme	Inhibitor	PLA2	Neuroprotective in situations of hypoxia and ischemic; cerebral vasodilator; inhibits PLA2 activation.	79307	PLA2
P2	2	G09	sample	79228	79228	252,74624	Cirazoline hydrochloride	2-[(2-Cyclopropylphenoxy)methyl]-4,5-dihydro-1H-imidazole hydrochloride	Adrenoceptor		Agonist	alpha1A	Selective alpha1 adrenoceptor agonist; non-selective imidazoline binding site ligand	79228	adrenoceptor
P2	2	G10	sample	79308	79308	231,08291	DCEBIO	5,6-Dichloro-1-ethyl-1,3-dihydro- 2H-benzimidazol-2-one	K+ Channel		Activator	hlK1	Increases epithelial chloride secretion through the synergistic activation of a basolateral membrane-located K+ channel (hlK1) and an apical membrane Cl- conductance	79308	hlK1
P2	2	G11	sample	79229	79229	586,68277	Dihydroouabain		Ion Pump		Inhibitor	Na+/K+ Pump	Sodium-potassium pump inhibitor	79229	Na+/K+ Pump
P2	2	G12	sample	79309	79309	331,84569	R(-)-Propylnorapomorphine hydrochloride	R(-)-NPA hydrochloride	Dopamine		Agonist	D2	Highly potent and selective D2 dopamine receptor agonist	79309	dopamine receptor
P2	2	G13	sample	79230	79230	247,68038	L-3,4-Dihydroxyphenylalanine methyl ester hydrochloride	Methyl L-DOPA hydrochloride	Dopamine		Precursor		Precursor to L-DOPA that crosses the blood-brain barrier	79230	NA
P2	2	G14	sample	79310	79310	291,78036	(+-)-SKF-38393 hydrochloride	(+-)-1-Phenyl-2,3,4,5-tetrahydro-(1H)-3-benzazepine-7,8-diol hydrochloride	Dopamine		Antagonist	D1	D1 Dopamine receptor agonist	79310	dopamine receptor
P2	2	G15	sample	79231	79231	679,79857	Dihydroergotamine methanesulfonate		Serotonin		Antagonist		Ergot alkaloid; vasoconstrictor; competitive serotonin receptor antagonist; partial agonist at alpha adrenoceptors and D2 dopamine receptors	79231	NA
P2	2	G16	sample	79311	79311	178,27666	Propofol		Cholinergic		Inhibitor	Muscarinic	Short acting general anesthetic	79311	acetylcholine receptor
P2	2	G17	sample	79232	79232	302,85041	Desipramine hydrochloride		Adrenoceptor		Inhibitor	Uptake	Antidepressant	79232	Adrenoceptor
P2	2	G18	sample	79312	79312	258,06225	5,7-Dichlorokynurenic acid	5,7-Dichloro-4-hydroxyquinoline-2-carboxylic acid	Glutamate		Antagonist	NMDA-glycine	Potent excitatory amino acid receptor antagonist; active at the strychnine-insensitive glycine binding site of the NMDA glutamate receptor	79312	NMDA
P2	2	G19	sample	79233	79233	183,20886	(-)-alpha-Methylnorepinephrine	Levonordefrin; (-)-3,4-Dihydroxynorephedrine	Adrenoceptor		Agonist		Active enantiomer; adrenoceptor agonist; vasoconstrictor; antihypertensive	79233	NA
P2	2	G20	sample	79313	79313	277,3286	SCH-28080	2-Methyl-8-(phenylmethoxy)imidazo[1,2-a]pyridine-3-acetonitrile	Ion Channels	Enzyme	Inhibitor	H+/K+-ATPase	Potent inhibitor of gastric H+ and K+-ATPase.	79313	H+/K+-ATPase
P2	2	G21	sample	79234	79234	211,22226	2',3'-dideoxycytidine	ddC	Immune System	Enzyme	Inhibitor	Reverse Transcriptase	Nucleoside analog; reverse transcriptase inhibitor; antiviral	79234	Reverse Transcriptase
P2	2	G22	sample	79314	79314	325,8008	Etazolate hydrochloride	SQ 20,009; 1-Ethyl-4-[(1-methylethylidene)hydrazino]-1H-pyrazolo[3,4-b]pyridine-5-carboxylic acid ethyl ester hydrochloride	Adenosine	Enzyme	Inhibitor	Phosphodiesterase	Phosphodiesterase inhibitor	79314	Phosphodiesterase
P2	2	G23	sample	ctrl_Vinblastin	80101									ctrl Vinblastin	Tubulin
P2	2	G24	sample	ctrl_IWP										ctrl IWP	WNT
P2	2	H01	sample	ctrl_LY	79584									ctrl LY	PI3K
P2	2	H02	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P2	2	H03	sample	79385	79385	201,69812	Edrophonium chloride	Ethyl(m-hydroxyphenyl)dimethylammonium chloride	Cholinergic	Enzyme	Inhibitor	Acetylcholinesterase	Acetylcholinesterase inhibitor	79385	Acetylcholinesterase
P2	2	H04	sample	79465	79465	195,01659	Muscimol hydrobromide	3-Hydroxy-5-aminomethylisoxazole hydrobromide	GABA		Agonist	GABA-A, GABA-C	GABA-A receptor agonist, water soluble	79465	GABA-A, GABA-C
P2	2	H05	sample	79386	79386	380,35478	EGTA	Ethylene glycol-bis(2-aminoethylether)-N,N,N',N'-tetraacetic acid; Egtazic acid	Biochemistry	Enzyme	Inhibitor	Carboxypeptidase B	Carboxypeptidase B inhibitor; chelating agent useful for the determination of calcium in the presence of magnesium	79386	Carboxypeptidase B
P2	2	H06	sample	79466	79466	356,26264	DL-Homatropine hydrobromide	Tropine mandelate hydrobromide	Cholinergic		Antagonist	Muscarinic	Muscarinic acetylcholine receptor antagonist	79466	acetylcholine receptor
P2	2	H07	sample	79387	79387	270,37484	Estrone	Folliculin	Hormone			Estrogen	Luteolytic estrogen produced by the corpus luteum	79387	Estrogen
P2	2	H08	sample	79467	79467	196,64073	Hydralazine hydrochloride	1-Hydrazinophthalazine hydrochloride	Neurotransmission	Enzyme	Inhibitor	MAO-A/B	Non-selective MAO-A/B inhibitor; antihypertensive	79467	MAO
P2	2	H09	sample	79388	79388	270,16351	Alinidine	N-(2,6-Dichlorophenyl)-4,5-dihydro-N-2-propenyl-1H-imidazol-2-amine	K+ Channels		Blocker	Kir Channels	Blocker of neuronal Ih, related cardiac If channels and ATP-sensitive Kir channels. It is an analog of clonidine; bradycardic and antiarrhythmic agent (sinus tachyarrhythmias).	79388	K+-channel
P2	2	H10	sample	79468	79468	362,47025	Hydrocortisone	Cortisol	Hormone			Cortisol	Primary glucocorticoid secreted by the adrenal cortex	79468	Cortisol
P2	2	H11	sample	79389	79389	275,24165	Furegrelate sodium	5-(3-Pyridinylmethyl)benzofurancarboxylic acid sodium	Phosphorylation	Enzyme	Inhibitor	Thromboxane synthase	Thromboxane synthetase inhibitor	79389	Thromboxane synthase
P2	2	H12	sample	79469	79469	184,06952	Histamine dihydrochloride	1H-Imidazole-4-ethanamine dihydrochloride	Histamine		Agonist		Endogenous neurotransmitter	79469	neurotransmitter
P2	2	H13	sample	79390	79390	226,23123	Genipin	Methyl (1S,2R,6S)-2-hydroxy-9-(hydroxymethyl)-3-oxabicyclo[4.3.0]nona-4,8-diene-5-carboxylate	Cell Biology		Modulator	UCP2	Stimulates insulin secretion in UCP2-dependent manner (Uncoupling protein 2). Genipin is a protein, collagen, gelatin, and chitosan cross-linker.	79390	UCP2
P2	2	H14	sample	79470	79470	76,05523	Hydroxyurea		DNA Metabolism	Enzyme	Inhibitor	Ribonucleoside reductase	Antineoplastic; inactivates ribonucleoside reductase which blocks the synthesis of deoxynucleotides	79470	Ribonucleoside reductase
P2	2	H15	sample	79391	79391	299,80611	NS8593 hydrochloride	N-[(1R)-1,2,3,4-Tetrahydro-1-naphthalenyl]-1H-benzimidazol-2-amine hydrochloride	Ca2+ Channel		Blocker	SK(Ca)	Blocks small conductance Ca2+ activated K+ channels	79391	K+-channel
P2	2	H16	sample	79471	79471	193,16044	MNS	3,4-Methylenedioxy-beta-nitrostyrene	Phosphorylation	Enzyme	Inhibitor	Src/Syk	Src and Syk kinase inhibitor; prevents phosphorylation and cytoskeletal association of GPIIb/IIIa and talin.	79471	SRC
P2	2	H17	sample	79392	79392	475,58672	Fluspirilene	R 6218	Dopamine		Antagonist	D2/D1	Dopamine receptor antagonist; antipsychotic	79392	dopamine receptor
P2	2	H18	sample	79472	79472	499,52518	N-Methylhistaprodifen dioxalate salt	N-Methyl-2-[2-(3,3-diphenylpropyl)-1H-imidazol-4-yl]-ethanamine dioxalate salt	Histamine		Agonist	H1	H1 histamine receptor agonist.	79472	Histamine receptor
P2	2	H19	sample	79393	79393	282,55855	Guanfacine hydrochloride	N-(aminoiminomethyl)-2,6-dichloro-benzeneacetamide hydrochloride	Adrenoceptor		Agonist	alpha2	alpha2-Adrenoceptor agonist	79393	adrenoceptor
P2	2	H20	sample	79473	79473	230,31236	Ibudilast	KC-404	Cyclic Nucleotides	Enzyme	Inhibitor	PDE IV	Phosphodiesterase IV (PDE IV) inhibitor	79473	PDE
P2	2	H21	sample	79394	79394	270,24395	Genistein	5,7-Dihydroxy-3-(4-hydroxyphenyl)-4H-1-benzopyran-4-one	Phosphorylation	Enzyme	Inhibitor	Tyrosine kinase	Cytotoxic inhibitor of tyrosine kinase and topoisomerase II kinase	79394	Tyrosine kinase
P2	2	H22	sample	79474	79474	497,50639	Idarubicin	Idamycin	DNA Metabolism		Inhibitor		Antineoplastic	79474	DNA Metabolism
P2	2	H23	sample	ctrl_Vinblastin	80101									ctrl Vinblastin	Tubulin
P2	2	H24	sample	ctrl_IWP										ctrl IWP	WNT
P2	2	I01	sample	ctrl_LY	79584									ctrl LY	PI3K
P2	2	I02	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P2	2	I03	sample	79235	79235	469,67313	Ebastine	1-[4-(1,1-Dimethylethyl)phenyl]-4-[4-(diphenylmethoxy)-1-piperidinyl]-1-butanone	Histaminergics		Antagonist	H1	Nonsedating histamine H1 receptor antagonist without cardiac side effects at 5X effective dose.	79235	Histamine receptor
P2	2	I04	sample	79315	79315	318,1371	Diclofenac sodium	2-[(2,6-Dichlorophenyl)amino]benzeneacetic acid sodium	Prostaglandin	Enzyme	Inhibitor	COX	Cyclooxygenase inhibitor; anti-inflammatory	79315	COX
P2	2	I05	sample	79236	79236	461,81994	Cetirizine dihydrochloride	[2-[4-[(4-Chlorophenyl)phenylmethyl]-1-piperazinyl]ethoxy]acetic acid dihydrochloride	Histamine		Antagonist	H1	Orally active, non-sedating, and selective H1 histamine receptor antagonist; antihistamine;.	79236	Histamine receptor
